index,Hours,Lat,Long,UserID
578,09:01:00,15.58807,32.53417,342
579,09:01:00,16.78335,96.16667,91
580,09:01:00,17.39998,78.47995,355
581,09:01:00,18.53001,73.85,281
582,09:01:00,21.03332,105.85,88
583,09:01:00,21.19998,72.84003,60
584,09:01:00,22.30498,114.185,122
585,09:01:00,22.32999,91.79996,41
586,09:01:00,22.49496,88.32467,212
587,09:01:00,22.55237,114.1221,239
588,09:01:00,22.58039,88.32994,175
589,09:01:00,23.03005,72.58,191
590,09:01:00,23.04888,113.7447,164
591,09:01:00,23.09653,109.6091,1
592,09:01:00,23.14498,113.325,183
593,09:01:00,23.72305,90.40857,346
594,09:01:00,24.86999,66.99,270
595,09:01:00,25.01277,121.465,183
596,09:01:00,25.03583,121.5683,160
597,09:01:00,26.45999,80.31999,28
598,09:01:00,26.92113,75.80998,200
599,09:01:00,28.7041,77.1025,31
600,09:01:00,29.56497,106.5949,65
601,09:01:00,30.04996,31.24996,11
602,09:01:00,30.58003,114.27,55
603,09:01:00,30.67,104.07,44
604,09:01:00,31.20001,29.94999,101
605,09:01:00,31.21645,121.4365,340
606,09:01:00,31.55997,74.35002,200
607,09:01:00,32.05001,118.7799,27
608,09:01:00,33.33864,44.39386,49
609,09:01:00,33.59997,-7.61636,120
610,09:01:00,34.27502,108.8949,36
611,09:01:00,34.51669,69.18326,49
612,09:01:00,35.09505,129.01,122
613,09:01:00,35.15499,136.9149,49
614,09:01:00,35.67194,51.42434,213
615,09:01:00,37.87501,112.545,31
616,09:01:00,39.01943,125.7546,5
617,09:01:00,39.13002,117.2,19
618,09:01:00,39.92889,116.3882,144
619,09:01:00,41.80497,123.4499,13
620,09:01:00,43.865,125.3399,9
621,10:01:00,-29.865,30.98001,54
622,10:01:00,-8.83828,13.23442,136
623,10:01:00,-6.80001,39.26834,267
624,10:01:00,-4.32972,15.31497,32
625,10:01:00,-1.28334,36.81665,64
626,10:01:00,1.293033,103.8558,102
627,10:01:00,5.319996,-4.04004,87
628,10:01:00,9.03331,38.7,25
629,10:01:00,10.78002,106.695,140
630,10:01:00,11.99997,8.520037,133
631,10:01:00,12.96999,77.56,330
632,10:01:00,13.08998,80.27999,322
633,10:01:00,15.58807,32.53417,391
634,10:01:00,16.78335,96.16667,61
635,10:01:00,17.39998,78.47995,288
636,10:01:00,18.53001,73.85,346
637,10:01:00,19.01699,72.85698,69
638,10:01:00,20.67001,-103.33,8
639,10:01:00,21.03332,105.85,61
640,10:01:00,21.19998,72.84003,84
641,10:01:00,21.51688,39.21919,7
642,10:01:00,22.30498,114.185,217
643,10:01:00,22.32999,91.79996,41
644,10:01:00,22.49496,88.32467,345
645,10:01:00,22.55237,114.1221,323
646,10:01:00,22.58039,88.32994,312
647,10:01:00,23.03005,72.58,148
648,10:01:00,23.04888,113.7447,89
649,10:01:00,23.14498,113.325,99
650,10:01:00,23.72305,90.40857,404
651,10:01:00,24.86999,66.99,217
652,10:01:00,25.01277,121.465,158
653,10:01:00,25.03583,121.5683,225
654,10:01:00,26.45999,80.31999,23
655,10:01:00,26.92113,75.80998,154
656,10:01:00,28.7041,77.1025,150
657,10:01:00,29.56497,106.5949,60
658,10:01:00,30.04996,31.24996,31
659,10:01:00,30.58003,114.27,39
660,10:01:00,30.67,104.07,23
661,10:01:00,31.20001,29.94999,135
662,10:01:00,31.21645,121.4365,266
663,10:01:00,31.55997,74.35002,153
664,10:01:00,32.05001,118.7799,30
665,10:01:00,33.33864,44.39386,68
666,10:01:00,33.59997,-7.61636,136
667,10:01:00,34.27502,108.8949,30
668,10:01:00,34.51669,69.18326,24
669,10:01:00,35.09505,129.01,77
670,10:01:00,35.15499,136.9149,33
671,10:01:00,35.67194,51.42434,223
672,10:01:00,37.56634,126.9997,20
673,10:01:00,37.87501,112.545,31
674,10:01:00,39.01943,125.7546,4
675,10:01:00,39.13002,117.2,12
676,10:01:00,39.92889,116.3882,115
677,10:01:00,41.80497,123.4499,6
678,10:01:00,43.865,125.3399,7
679,10:01:00,59.93901,30.31602,60
680,11:01:00,-33.92,18.43498,47
681,11:01:00,-29.865,30.98001,149
682,11:01:00,-8.83828,13.23442,75
683,11:01:00,-6.80001,39.26834,395
684,11:01:00,-4.32972,15.31497,48
685,11:01:00,-1.28334,36.81665,210
686,11:01:00,1.293033,103.8558,165
687,11:01:00,5.319996,-4.04004,146
688,11:01:00,9.03331,38.7,16
689,11:01:00,10.78002,106.695,98
690,11:01:00,11.99997,8.520037,115
691,11:01:00,12.96999,77.56,417
692,11:01:00,13.08998,80.27999,278
693,11:01:00,13.74999,100.5166,102
694,11:01:00,15.58807,32.53417,375
695,11:01:00,16.78335,96.16667,40
696,11:01:00,17.39998,78.47995,183
697,11:01:00,18.53001,73.85,364
698,11:01:00,19.01699,72.85698,192
699,11:01:00,20.67001,-103.33,120
700,11:01:00,21.03332,105.85,41
701,11:01:00,21.19998,72.84003,90
702,11:01:00,21.51688,39.21919,115
703,11:01:00,22.30498,114.185,199
704,11:01:00,22.32999,91.79996,39
705,11:01:00,22.49496,88.32467,314
706,11:01:00,22.55237,114.1221,204
707,11:01:00,22.58039,88.32994,291
708,11:01:00,23.03005,72.58,129
709,11:01:00,23.04888,113.7447,51
710,11:01:00,23.14498,113.325,57
711,11:01:00,23.72305,90.40857,357
712,11:01:00,24.64083,46.77274,19
713,11:01:00,24.86999,66.99,318
714,11:01:00,25.01277,121.465,144
715,11:01:00,25.03583,121.5683,163
716,11:01:00,26.45999,80.31999,29
717,11:01:00,26.92113,75.80998,126
718,11:01:00,28.7041,77.1025,528
719,11:01:00,29.56497,106.5949,18
720,11:01:00,30.04996,31.24996,36
721,11:01:00,30.58003,114.27,25
722,11:01:00,30.67,104.07,32
723,11:01:00,31.20001,29.94999,177
724,11:01:00,31.21645,121.4365,131
725,11:01:00,31.55997,74.35002,154
726,11:01:00,32.05001,118.7799,17
727,11:01:00,33.33864,44.39386,72
728,11:01:00,33.59997,-7.61636,125
729,11:01:00,34.27502,108.8949,23
730,11:01:00,34.51669,69.18326,19
731,11:01:00,35.09505,129.01,51
732,11:01:00,35.15499,136.9149,59
733,11:01:00,35.67194,51.42434,242
734,11:01:00,37.56634,126.9997,42
735,11:01:00,37.87501,112.545,32
736,11:01:00,39.01943,125.7546,2
737,11:01:00,39.13002,117.2,7
738,11:01:00,39.92723,32.86439,143
739,11:01:00,39.92889,116.3882,132
740,11:01:00,41.80497,123.4499,6
741,11:01:00,43.865,125.3399,1
742,11:01:00,59.93901,30.31602,112
743,12:01:00,-33.92,18.43498,335
744,12:01:00,-29.865,30.98001,371
745,12:01:00,-15.7833,-47.916,23
746,12:01:00,-12.048,-77.05,13
747,12:01:00,-8.83828,13.23442,69
748,12:01:00,-6.80001,39.26834,393
749,12:01:00,-4.32972,15.31497,57
750,12:01:00,-3.75001,-38.5799,70
751,12:01:00,-1.28334,36.81665,377
752,12:01:00,1.293033,103.8558,167
753,12:01:00,5.319996,-4.04004,152
754,12:01:00,9.03331,38.7,21
755,12:01:00,10.78002,106.695,52
756,12:01:00,11.99997,8.520037,112
757,12:01:00,12.96999,77.56,392
758,12:01:00,13.08998,80.27999,175
759,12:01:00,13.74999,100.5166,210
760,12:01:00,15.58807,32.53417,317
761,12:01:00,16.78335,96.16667,28
762,12:01:00,17.39998,78.47995,116
763,12:01:00,18.53001,73.85,257
764,12:01:00,19.01699,72.85698,396
765,12:01:00,20.67001,-103.33,286
766,12:01:00,21.03332,105.85,33
767,12:01:00,21.19998,72.84003,46
768,12:01:00,21.51688,39.21919,150
769,12:01:00,22.30498,114.185,215
770,12:01:00,22.32999,91.79996,28
771,12:01:00,22.49496,88.32467,232
772,12:01:00,22.55237,114.1221,189
773,12:01:00,22.58039,88.32994,229
774,12:01:00,23.03005,72.58,103
775,12:01:00,23.04888,113.7447,43
776,12:01:00,23.14498,113.325,45
777,12:01:00,23.72305,90.40857,209
778,12:01:00,24.64083,46.77274,154
779,12:01:00,24.86999,66.99,315
780,12:01:00,25.01277,121.465,87
781,12:01:00,25.03583,121.5683,109
782,12:01:00,26.45999,80.31999,7
783,12:01:00,26.92113,75.80998,74
784,12:01:00,28.7041,77.1025,481
785,12:01:00,29.56497,106.5949,9
786,12:01:00,30.04996,31.24996,103
787,12:01:00,30.58003,114.27,10
788,12:01:00,30.67,104.07,25
789,12:01:00,31.20001,29.94999,273
790,12:01:00,31.21645,121.4365,89
791,12:01:00,31.55997,74.35002,152
792,12:01:00,32.05001,118.7799,4
793,12:01:00,33.33864,44.39386,80
794,12:01:00,33.59997,-7.61636,137
795,12:01:00,34.27502,108.8949,7
796,12:01:00,34.51669,69.18326,16
797,12:01:00,35.09505,129.01,108
798,12:01:00,35.15499,136.9149,60
799,12:01:00,35.67194,51.42434,192
800,12:01:00,37.56634,126.9997,132
801,12:01:00,37.87501,112.545,30
802,12:01:00,39.01943,125.7546,3
803,12:01:00,39.13002,117.2,13
804,12:01:00,39.92723,32.86439,706
805,12:01:00,39.92889,116.3882,227
806,12:01:00,41.80497,123.4499,1
807,12:01:00,45.49999,-73.5832,29
808,12:01:00,59.93901,30.31602,208
809,13:01:00,-33.92,18.43498,725
810,13:01:00,-29.865,30.98001,524
811,13:01:00,-26.17,28.03,69
812,13:01:00,-15.7833,-47.916,143
813,13:01:00,-12.9699,-38.4799,150
814,13:01:00,-12.048,-77.05,107
815,13:01:00,-8.83828,13.23442,65
816,13:01:00,-6.80001,39.26834,418
817,13:01:00,-4.32972,15.31497,60
818,13:01:00,-3.75001,-38.5799,87
819,13:01:00,-1.28334,36.81665,576
820,13:01:00,1.293033,103.8558,138
821,13:01:00,5.319996,-4.04004,81
822,13:01:00,6.443261,3.391531,20
823,13:01:00,9.03331,38.7,24
824,13:01:00,10.78002,106.695,50
825,13:01:00,11.99997,8.520037,67
826,13:01:00,12.96999,77.56,208
827,13:01:00,13.08998,80.27999,80
828,13:01:00,13.74999,100.5166,253
829,13:01:00,15.58807,32.53417,227
830,13:01:00,16.78335,96.16667,17
831,13:01:00,17.39998,78.47995,108
832,13:01:00,18.53001,73.85,195
833,13:01:00,19.01699,72.85698,508
834,13:01:00,20.67001,-103.33,357
835,13:01:00,21.03332,105.85,31
836,13:01:00,21.19998,72.84003,66
837,13:01:00,21.51688,39.21919,337
838,13:01:00,22.30498,114.185,274
839,13:01:00,22.32999,91.79996,18
840,13:01:00,22.49496,88.32467,214
841,13:01:00,22.55237,114.1221,248
842,13:01:00,22.58039,88.32994,220
843,13:01:00,23.03005,72.58,88
844,13:01:00,23.04888,113.7447,24
845,13:01:00,23.14498,113.325,28
846,13:01:00,23.72305,90.40857,145
847,13:01:00,24.64083,46.77274,260
848,13:01:00,24.86999,66.99,183
849,13:01:00,25.01277,121.465,84
850,13:01:00,25.03583,121.5683,98
851,13:01:00,26.45999,80.31999,1
852,13:01:00,26.92113,75.80998,58
853,13:01:00,28.7041,77.1025,294
854,13:01:00,29.56497,106.5949,5
855,13:01:00,30.04996,31.24996,316
856,13:01:00,30.58003,114.27,4
857,13:01:00,30.67,104.07,5
858,13:01:00,31.20001,29.94999,339
859,13:01:00,31.21645,121.4365,68
860,13:01:00,31.55997,74.35002,155
861,13:01:00,32.05001,118.7799,6
862,13:01:00,33.33864,44.39386,88
863,13:01:00,33.59997,-7.61636,129
864,13:01:00,34.27502,108.8949,16
865,13:01:00,34.51669,69.18326,13
866,13:01:00,35.09505,129.01,59
867,13:01:00,35.15499,136.9149,143
868,13:01:00,35.67194,51.42434,146
869,13:01:00,37.56634,126.9997,134
870,13:01:00,37.87501,112.545,30
871,13:01:00,39.01943,125.7546,1
872,13:01:00,39.13002,117.2,11
873,13:01:00,39.92723,32.86439,1316
874,13:01:00,39.92889,116.3882,417
875,13:01:00,41.80497,123.4499,3
876,13:01:00,45.49999,-73.5832,67
877,13:01:00,52.52181,13.40154,65
878,13:01:00,59.93901,30.31602,668
879,14:01:00,-33.92,18.43498,717
880,14:01:00,-33.92,151.1851,23
881,14:01:00,-29.865,30.98001,358
882,14:01:00,-26.17,28.03,528
883,14:01:00,-19.915,-43.915,81
884,14:01:00,-15.7833,-47.916,192
885,14:01:00,-12.9699,-38.4799,650
886,14:01:00,-12.048,-77.05,70
887,14:01:00,-8.83828,13.23442,98
888,14:01:00,-6.80001,39.26834,262
889,14:01:00,-4.32972,15.31497,55
890,14:01:00,-3.75001,-38.5799,512
891,14:01:00,-1.28334,36.81665,543
892,14:01:00,1.293033,103.8558,215
893,14:01:00,5.319996,-4.04004,67
894,14:01:00,6.443261,3.391531,103
895,14:01:00,9.03331,38.7,8
896,14:01:00,10.78002,106.695,36
897,14:01:00,11.99997,8.520037,118
898,14:01:00,12.96999,77.56,125
899,14:01:00,13.08998,80.27999,60
900,14:01:00,13.74999,100.5166,392
901,14:01:00,15.58807,32.53417,161
902,14:01:00,16.78335,96.16667,17
903,14:01:00,17.39998,78.47995,54
904,14:01:00,18.53001,73.85,159
905,14:01:00,19.01699,72.85698,279
906,14:01:00,20.67001,-103.33,541
907,14:01:00,21.03332,105.85,33
908,14:01:00,21.19998,72.84003,14
909,14:01:00,21.51688,39.21919,599
910,14:01:00,22.30498,114.185,349
911,14:01:00,22.32999,91.79996,18
912,14:01:00,22.49496,88.32467,109
913,14:01:00,22.55237,114.1221,281
914,14:01:00,22.58039,88.32994,109
915,14:01:00,23.03005,72.58,54
916,14:01:00,23.04888,113.7447,13
917,14:01:00,23.14498,113.325,23
918,14:01:00,23.72305,90.40857,86
919,14:01:00,24.64083,46.77274,623
920,14:01:00,24.86999,66.99,177
921,14:01:00,25.01277,121.465,193
922,14:01:00,25.03583,121.5683,198
923,14:01:00,26.45999,80.31999,3
924,14:01:00,26.92113,75.80998,36
925,14:01:00,28.7041,77.1025,173
926,14:01:00,29.56497,106.5949,3
927,14:01:00,30.04996,31.24996,432
928,14:01:00,30.58003,114.27,4
929,14:01:00,30.67,104.07,4
930,14:01:00,31.20001,29.94999,355
931,14:01:00,31.21645,121.4365,97
932,14:01:00,31.55997,74.35002,104
933,14:01:00,32.05001,118.7799,6
934,14:01:00,32.82002,-96.84,81
935,14:01:00,33.33864,44.39386,59
936,14:01:00,33.59997,-7.61636,126
937,14:01:00,34.27502,108.8949,4
938,14:01:00,34.51669,69.18326,13
939,14:01:00,34.75003,135.4601,8
940,14:01:00,35.09505,129.01,63
941,14:01:00,35.15499,136.9149,454
942,14:01:00,35.32002,139.58,59
943,14:01:00,35.67194,51.42434,155
944,14:01:00,37.56634,126.9997,235
945,14:01:00,37.87501,112.545,30
946,14:01:00,39.01943,125.7546,2
947,14:01:00,39.13002,117.2,5
948,14:01:00,39.92723,32.86439,1572
949,14:01:00,39.92889,116.3882,131
950,14:01:00,41.10499,29.01,185
951,14:01:00,41.38329,2.18337,150
952,14:01:00,41.80497,123.4499,1
953,14:01:00,45.49999,-73.5832,316
954,14:01:00,52.52181,13.40154,285
955,14:01:00,55.75216,37.61552,466
956,14:01:00,59.93901,30.31602,1086
957,15:01:00,-33.92,18.43498,409
958,15:01:00,-33.92,151.1851,336
959,15:01:00,-29.865,30.98001,185
960,15:01:00,-26.17,28.03,680
961,15:01:00,-19.915,-43.915,719
962,15:01:00,-15.7833,-47.916,1129
963,15:01:00,-12.9699,-38.4799,1659
964,15:01:00,-12.048,-77.05,573
965,15:01:00,-8.83828,13.23442,94
966,15:01:00,-6.80001,39.26834,273
967,15:01:00,-4.32972,15.31497,46
968,15:01:00,-3.75001,-38.5799,1346
969,15:01:00,-1.28334,36.81665,375
970,15:01:00,1.293033,103.8558,703
971,15:01:00,5.319996,-4.04004,75
972,15:01:00,6.443261,3.391531,684
973,15:01:00,9.03331,38.7,12
974,15:01:00,10.78002,106.695,127
975,15:01:00,11.99997,8.520037,114
976,15:01:00,12.96999,77.56,65
977,15:01:00,13.08998,80.27999,35
978,15:01:00,13.74999,100.5166,828
979,15:01:00,14.60415,120.9822,15
980,15:01:00,14.65043,121.0299,48
981,15:01:00,15.58807,32.53417,117
982,15:01:00,16.78335,96.16667,24
983,15:01:00,17.39998,78.47995,47
984,15:01:00,18.53001,73.85,114
985,15:01:00,19.01699,72.85698,202
986,15:01:00,20.67001,-103.33,1180
987,15:01:00,21.03332,105.85,100
988,15:01:00,21.19998,72.84003,11
989,15:01:00,21.51688,39.21919,650
990,15:01:00,22.30498,114.185,382
991,15:01:00,22.32999,91.79996,18
992,15:01:00,22.49496,88.32467,51
993,15:01:00,22.55237,114.1221,316
994,15:01:00,22.58039,88.32994,52
995,15:01:00,23.03005,72.58,41
996,15:01:00,23.04888,113.7447,34
997,15:01:00,23.09653,109.6091,1
998,15:01:00,23.14498,113.325,38
999,15:01:00,23.72305,90.40857,71
1000,15:01:00,24.64083,46.77274,759
1001,15:01:00,24.86999,66.99,90
1002,15:01:00,25.01277,121.465,281
1003,15:01:00,25.03583,121.5683,281
1004,15:01:00,26.92113,75.80998,19
1005,15:01:00,28.7041,77.1025,174
1006,15:01:00,29.56497,106.5949,44
1007,15:01:00,29.81997,-95.3399,90
1008,15:01:00,30.04996,31.24996,881
1009,15:01:00,30.58003,114.27,9
1010,15:01:00,30.67,104.07,8
1011,15:01:00,31.20001,29.94999,297
1012,15:01:00,31.21645,121.4365,167
1013,15:01:00,31.55997,74.35002,70
1014,15:01:00,32.05001,118.7799,13
1015,15:01:00,32.82002,-96.84,467
1016,15:01:00,33.33864,44.39386,46
1017,15:01:00,33.59997,-7.61636,102
1018,15:01:00,34.27502,108.8949,13
1019,15:01:00,34.51669,69.18326,16
1020,15:01:00,34.75003,135.4601,776
1021,15:01:00,35.09505,129.01,118
1022,15:01:00,35.15499,136.9149,1699
1023,15:01:00,35.32002,139.58,749
1024,15:01:00,35.67194,51.42434,155
1025,15:01:00,37.56634,126.9997,858
1026,15:01:00,37.87501,112.545,33
1027,15:01:00,39.01943,125.7546,8
1028,15:01:00,39.13002,117.2,5
1029,15:01:00,39.92723,32.86439,1005
1030,15:01:00,39.92889,116.3882,232
1031,15:01:00,39.99997,-75.1699,51
1032,15:01:00,40.40002,-3.68335,114
1033,15:01:00,41.10499,29.01,1597
1034,15:01:00,41.38329,2.18337,1273
1035,15:01:00,41.80497,123.4499,3
1036,15:01:00,43.865,125.3399,3
1037,15:01:00,45.49999,-73.5832,1153
1038,15:01:00,48.86669,2.333335,295
1039,15:01:00,52.52181,13.40154,820
1040,15:01:00,55.75216,37.61552,1309
1041,15:01:00,59.93901,30.31602,659
1042,16:01:00,-34.6025,-58.3975,2564
1043,16:01:00,-33.92,18.43498,320
1044,16:01:00,-33.92,151.1851,2075
1045,16:01:00,-33.45,-70.667,3409
1046,16:01:00,-29.865,30.98001,105
1047,16:01:00,-26.17,28.03,536
1048,16:01:00,-23.5586,-46.625,2776
1049,16:01:00,-22.925,-43.225,3651
1050,16:01:00,-19.915,-43.915,3301
1051,16:01:00,-15.7833,-47.916,3201
1052,16:01:00,-12.9699,-38.4799,2688
1053,16:01:00,-12.048,-77.05,2836
1054,16:01:00,-8.83828,13.23442,71
1055,16:01:00,-6.80001,39.26834,209
1056,16:01:00,-6.17441,106.8294,4171
1057,16:01:00,-4.32972,15.31497,25
1058,16:01:00,-3.75001,-38.5799,2684
1059,16:01:00,-1.28334,36.81665,231
1060,16:01:00,1.293033,103.8558,3153
1061,16:01:00,4.596423,-74.0833,2006
1062,16:01:00,5.319996,-4.04004,56
1063,16:01:00,6.443261,3.391531,972
1064,16:01:00,9.03331,38.7,11
1065,16:01:00,10.78002,106.695,93
1066,16:01:00,11.99997,8.520037,91
1067,16:01:00,12.96999,77.56,94
1068,16:01:00,13.08998,80.27999,33
1069,16:01:00,13.74999,100.5166,4248
1070,16:01:00,14.60415,120.9822,2732
1071,16:01:00,14.65043,121.0299,2755
1072,16:01:00,15.58807,32.53417,65
1073,16:01:00,16.78335,96.16667,77
1074,16:01:00,17.39998,78.47995,143
1075,16:01:00,18.53001,73.85,75
1076,16:01:00,19.01699,72.85698,181
1077,16:01:00,19.44244,-99.1309,4561
1078,16:01:00,20.67001,-103.33,1717
1079,16:01:00,21.03332,105.85,129
1080,16:01:00,21.19998,72.84003,9
1081,16:01:00,21.51688,39.21919,576
1082,16:01:00,22.30498,114.185,745
1083,16:01:00,22.32999,91.79996,4
1084,16:01:00,22.49496,88.32467,65
1085,16:01:00,22.55237,114.1221,601
1086,16:01:00,22.58039,88.32994,67
1087,16:01:00,23.03005,72.58,20
1088,16:01:00,23.04888,113.7447,74
1089,16:01:00,23.14498,113.325,79
1090,16:01:00,23.72305,90.40857,118
1091,16:01:00,24.64083,46.77274,541
1092,16:01:00,24.86999,66.99,50
1093,16:01:00,25.01277,121.465,374
1094,16:01:00,25.03583,121.5683,373
1095,16:01:00,25.78761,-80.2241,2888
1096,16:01:00,26.45999,80.31999,4
1097,16:01:00,26.92113,75.80998,15
1098,16:01:00,28.7041,77.1025,192
1099,16:01:00,29.56497,106.5949,125
1100,16:01:00,29.81997,-95.3399,2668
1101,16:01:00,30.04996,31.24996,802
1102,16:01:00,30.58003,114.27,20
1103,16:01:00,30.67,104.07,31
1104,16:01:00,31.20001,29.94999,357
1105,16:01:00,31.21645,121.4365,293
1106,16:01:00,31.55997,74.35002,41
1107,16:01:00,32.05001,118.7799,49
1108,16:01:00,32.82002,-96.84,3026
1109,16:01:00,33.33864,44.39386,44
1110,16:01:00,33.59997,-7.61636,75
1111,16:01:00,33.98997,-118.179,2374
1112,16:01:00,34.27502,108.8949,23
1113,16:01:00,34.51669,69.18326,10
1114,16:01:00,34.75003,135.4601,4316
1115,16:01:00,35.09505,129.01,150
1116,16:01:00,35.15499,136.9149,2972
1117,16:01:00,35.32002,139.58,3711
1118,16:01:00,35.67194,51.42434,102
1119,16:01:00,35.68501,139.7514,6716
1120,16:01:00,37.56634,126.9997,1372
1121,16:01:00,37.87501,112.545,32
1122,16:01:00,39.01943,125.7546,5
1123,16:01:00,39.13002,117.2,18
1124,16:01:00,39.92723,32.86439,582
1125,16:01:00,39.92889,116.3882,244
1126,16:01:00,39.99997,-75.1699,3007
1127,16:01:00,40.40002,-3.68335,1755
1128,16:01:00,40.74997,-73.98,2832
1129,16:01:00,41.10499,29.01,2886
1130,16:01:00,41.38329,2.18337,1628
1131,16:01:00,41.80497,123.4499,3
1132,16:01:00,41.82999,-87.75,2645
1133,16:01:00,43.69997,-79.42,2560
1134,16:01:00,43.865,125.3399,9
1135,16:01:00,45.49999,-73.5832,1429
1136,16:01:00,48.86669,2.333335,1791
1137,16:01:00,51.49999,-0.11672,2324
1138,16:01:00,52.52181,13.40154,773
1139,16:01:00,55.75216,37.61552,866
1140,16:01:00,59.93901,30.31602,408
1141,17:01:00,59.93901,30.31602,7371
