UserID1,UserID2,KeyWord,Frequency
152186327.0,81861754.0,#dubai,1
152186327.0,81861754.0,#abudhabi,1
152186327.0,2856517828.0,#abudhabi,1
152186327.0,431718684.0,#abudhabi,1
152186327.0,220075111.0,#abudhabi,1
152186327.0,233603393.0,#abudhabi,1
152186327.0,1338389648.0,#abudhabi,1
152186327.0,19019803.0,#abudhabi,1
3924741861.0,380885546.0,Dhabi,1
3924741861.0,847597489.0,Dhabi,1
3924741861.0,3924741861.0,Dhabi,1
3924741861.0,3924741861.0,Centre,1
3924741861.0,3924741861.0,Trade,1
3924741861.0,3924741861.0,MALL,1
3924741861.0,3924741861.0,WTC,1
3924741861.0,3924741861.0,World,1
3924741861.0,4809045142.0,Dhabi,1
3924741861.0,48086249.0,Dhabi,1
3924741861.0,705837259.0,Dhabi,1
3924741861.0,15438696.0,Dhabi,1
3924741861.0,523020082.0,Dhabi,1
3924741861.0,3336921679.0,Dhabi,1
3924741861.0,312398924.0,Dhabi,1
3924741861.0,597363395.0,Dhabi,1
3924741861.0,391557895.0,Dhabi,1
3924741861.0,488978008.0,Dhabi,1
3924741861.0,150618111.0,Dhabi,1
3924741861.0,286892710.0,Dhabi,1
3924741861.0,312398924.0,Dhabi,1
3924741861.0,249777926.0,Dhabi,1
3924741861.0,249777926.0,Dhabi,1
3924741861.0,2453656771.0,Dhabi,1
3924741861.0,21033096.0,Dhabi,1
3924741861.0,300429074.0,Dhabi,1
3924741861.0,391282188.0,World,1
3924741861.0,391282188.0,Dhabi,1
3924741861.0,391282188.0,Trade,1
3924741861.0,4044833592.0,Dhabi,1
3924741861.0,4044833592.0,Dhabi,1
3924741861.0,81861754.0,#uae,1
3924741861.0,248626141.0,Dhabi,1
3924741861.0,220075111.0,Dhabi,1
3924741861.0,277115591.0,Dhabi,1
3924741861.0,1867738674.0,Dhabi,1
3924741861.0,1531774699.0,Dhabi,1
3924741861.0,454829072.0,Dhabi,1
3924741861.0,1338389648.0,Dhabi,1
3924741861.0,1338389648.0,#uae,1
3924741861.0,1127752910.0,#uae,1
3924741861.0,2453656771.0,Dhabi,1
3924741861.0,19019803.0,#rain,1
3924741861.0,19019803.0,#uae,1
398345302.0,380885546.0,good,1
398345302.0,3197562830.0,sleep,1
398345302.0,220075111.0,#AbuDhabi,1
398345302.0,118763512.0,morning,1
398345302.0,312398924.0,#AbuDhabi,1
398345302.0,82885382.0,morning,1
380885546.0,847597489.0,Dhabi,1
380885546.0,3924741861.0,Dhabi,1
380885546.0,4809045142.0,United,1
380885546.0,4809045142.0,Arab,1
380885546.0,4809045142.0,Dhabi,1
380885546.0,48086249.0,Dhabi,1
380885546.0,705837259.0,Dhabi,1
380885546.0,15438696.0,Dhabi,1
380885546.0,523020082.0,United,1
380885546.0,523020082.0,Arab,1
380885546.0,523020082.0,Dhabi,1
380885546.0,3336921679.0,United,1
380885546.0,3336921679.0,Arab,1
380885546.0,3336921679.0,Dhabi,1
380885546.0,312398924.0,Dhabi,1
380885546.0,597363395.0,Dhabi,1
380885546.0,391557895.0,United,1
380885546.0,391557895.0,Arab,1
380885546.0,391557895.0,Dhabi,1
380885546.0,488978008.0,Dhabi,1
380885546.0,150618111.0,Dhabi,1
380885546.0,286892710.0,Dhabi,1
380885546.0,312398924.0,Dhabi,1
380885546.0,249777926.0,Dhabi,1
380885546.0,249777926.0,Dhabi,1
380885546.0,2453656771.0,Dhabi,1
380885546.0,21033096.0,Dhabi,1
380885546.0,300429074.0,Dhabi,1
380885546.0,391282188.0,Dhabi,1
380885546.0,4044833592.0,Dhabi,1
380885546.0,4044833592.0,Dhabi,1
380885546.0,248626141.0,Dhabi,1
380885546.0,220075111.0,Dhabi,1
380885546.0,277115591.0,United,1
380885546.0,277115591.0,Arab,1
380885546.0,277115591.0,Dhabi,1
380885546.0,1867738674.0,United,1
380885546.0,1867738674.0,Dhabi,1
380885546.0,1531774699.0,Dhabi,1
380885546.0,454829072.0,Dhabi,1
380885546.0,1338389648.0,Dhabi,1
380885546.0,2453656771.0,Dhabi,1
847597489.0,3924741861.0,Dhabi,1
847597489.0,4809045142.0,Dhabi,1
847597489.0,48086249.0,Dhabi,1
847597489.0,705837259.0,Dhabi,1
847597489.0,15438696.0,Dhabi,1
847597489.0,523020082.0,Dhabi,1
847597489.0,3336921679.0,Dhabi,1
847597489.0,312398924.0,Dhabi,1
847597489.0,597363395.0,Dhabi,1
847597489.0,391557895.0,Dhabi,1
847597489.0,488978008.0,Dhabi,1
847597489.0,150618111.0,Dhabi,1
847597489.0,286892710.0,Dhabi,1
847597489.0,312398924.0,Dhabi,1
847597489.0,249777926.0,Dhabi,1
847597489.0,249777926.0,Dhabi,1
847597489.0,2453656771.0,Dhabi,1
847597489.0,21033096.0,Dhabi,1
847597489.0,300429074.0,Dhabi,1
847597489.0,391282188.0,Dhabi,1
847597489.0,4044833592.0,Dhabi,1
847597489.0,4044833592.0,Dhabi,1
847597489.0,248626141.0,Dhabi,1
847597489.0,220075111.0,Dhabi,1
847597489.0,277115591.0,Dhabi,1
847597489.0,1867738674.0,Dhabi,1
847597489.0,1531774699.0,Dhabi,1
847597489.0,454829072.0,Dhabi,1
847597489.0,1338389648.0,Dhabi,1
847597489.0,2453656771.0,Dhabi,1
3924741861.0,4809045142.0,Dhabi,2
3924741861.0,48086249.0,Dhabi,2
3924741861.0,705837259.0,Dhabi,2
3924741861.0,15438696.0,Dhabi,2
3924741861.0,523020082.0,Dhabi,2
3924741861.0,3336921679.0,Dhabi,2
3924741861.0,312398924.0,Dhabi,2
3924741861.0,597363395.0,Dhabi,2
3924741861.0,391557895.0,Dhabi,2
3924741861.0,488978008.0,Dhabi,2
3924741861.0,150618111.0,Dhabi,2
3924741861.0,286892710.0,Dhabi,2
3924741861.0,312398924.0,Dhabi,2
3924741861.0,249777926.0,Dhabi,2
3924741861.0,249777926.0,Dhabi,2
3924741861.0,2453656771.0,Dhabi,2
3924741861.0,21033096.0,Dhabi,2
3924741861.0,300429074.0,Dhabi,2
3924741861.0,391282188.0,World,1
3924741861.0,391282188.0,Dhabi,2
3924741861.0,391282188.0,Trade,1
3924741861.0,4044833592.0,Dhabi,2
3924741861.0,4044833592.0,Dhabi,2
3924741861.0,248626141.0,Dhabi,2
3924741861.0,220075111.0,Dhabi,2
3924741861.0,277115591.0,Dhabi,2
3924741861.0,1867738674.0,Dhabi,2
3924741861.0,1531774699.0,Dhabi,2
3924741861.0,454829072.0,Dhabi,2
3924741861.0,1338389648.0,Dhabi,2
3924741861.0,2453656771.0,Dhabi,2
202150622.0,54348099.0,there,1
4809045142.0,48086249.0,Dhabi,1
4809045142.0,705837259.0,Dhabi,1
4809045142.0,15438696.0,Dhabi,1
4809045142.0,523020082.0,United,1
4809045142.0,523020082.0,Arab,1
4809045142.0,523020082.0,Dhabi,1
4809045142.0,523020082.0,Emirates,1
4809045142.0,3336921679.0,United,1
4809045142.0,3336921679.0,Arab,1
4809045142.0,3336921679.0,Dhabi,1
4809045142.0,3336921679.0,Emirates,1
4809045142.0,312398924.0,Dhabi,1
4809045142.0,597363395.0,Dhabi,1
4809045142.0,391557895.0,United,1
4809045142.0,391557895.0,Arab,1
4809045142.0,391557895.0,Dhabi,1
4809045142.0,391557895.0,Emirates,1
4809045142.0,488978008.0,Dhabi,1
4809045142.0,150618111.0,Dhabi,1
4809045142.0,286892710.0,Dhabi,1
4809045142.0,312398924.0,Dhabi,1
4809045142.0,249777926.0,Dhabi,1
4809045142.0,249777926.0,Dhabi,1
4809045142.0,2453656771.0,Dhabi,1
4809045142.0,21033096.0,Dhabi,1
4809045142.0,300429074.0,Dhabi,1
4809045142.0,391282188.0,Dhabi,1
4809045142.0,4044833592.0,Dhabi,1
4809045142.0,4044833592.0,Dhabi,1
4809045142.0,248626141.0,Dhabi,1
4809045142.0,2684296932.0,Emirates,1
4809045142.0,220075111.0,Dhabi,1
4809045142.0,277115591.0,United,1
4809045142.0,277115591.0,Arab,1
4809045142.0,277115591.0,Dhabi,1
4809045142.0,1867738674.0,United,1
4809045142.0,1867738674.0,Dhabi,1
4809045142.0,1531774699.0,Dhabi,1
4809045142.0,454829072.0,Dhabi,1
4809045142.0,1338389648.0,Dhabi,1
4809045142.0,2453656771.0,Dhabi,1
971376415.0,3336921679.0,photo,1
971376415.0,3336921679.0,Just,1
971376415.0,3336921679.0,posted,1
971376415.0,101428813.0,photo,1
971376415.0,101428813.0,Just,1
971376415.0,101428813.0,posted,1
971376415.0,300429074.0,photo,1
971376415.0,300429074.0,Just,1
971376415.0,300429074.0,posted,1
971376415.0,1565933497.0,photo,1
971376415.0,1565933497.0,Just,1
971376415.0,1565933497.0,posted,1
971376415.0,220075111.0,Just,1
971376415.0,347889518.0,photo,1
971376415.0,98049819.0,photo,1
971376415.0,98049819.0,Just,1
971376415.0,98049819.0,posted,1
48086249.0,705837259.0,Dhabi,2
48086249.0,15438696.0,International,1
48086249.0,15438696.0,Airport,1
48086249.0,15438696.0,Dhabi,2
48086249.0,15438696.0,AUH,1
48086249.0,523020082.0,Dhabi,2
48086249.0,3336921679.0,Dhabi,2
48086249.0,312398924.0,Dhabi,2
48086249.0,597363395.0,Dhabi,2
48086249.0,391557895.0,Dhabi,2
48086249.0,488978008.0,Dhabi,2
48086249.0,150618111.0,International,1
48086249.0,150618111.0,Airport,1
48086249.0,150618111.0,Dhabi,2
48086249.0,286892710.0,Dhabi,2
48086249.0,312398924.0,Dhabi,2
48086249.0,249777926.0,Dhabi,2
48086249.0,249777926.0,Dhabi,2
48086249.0,2453656771.0,Dhabi,2
48086249.0,21033096.0,Dhabi,2
48086249.0,300429074.0,Dhabi,2
48086249.0,391282188.0,Dhabi,2
48086249.0,4044833592.0,Dhabi,2
48086249.0,4044833592.0,Dhabi,2
48086249.0,248626141.0,Dhabi,2
48086249.0,220075111.0,International,1
48086249.0,220075111.0,Airport,1
48086249.0,220075111.0,Dhabi,2
48086249.0,277115591.0,Dhabi,2
48086249.0,1867738674.0,Dhabi,2
48086249.0,1531774699.0,Dhabi,2
48086249.0,454829072.0,Dhabi,2
48086249.0,1338389648.0,Dhabi,2
48086249.0,2453656771.0,Dhabi,2
48086249.0,19515882.0,International,1
48086249.0,19515882.0,Airport,1
233047263.0,21078125.0,Dubai,1
233047263.0,249777926.0,Khalifa,1
233047263.0,249777926.0,Khalifa,1
233047263.0,38951171.0,just,1
1572894900.0,1565933497.0,Marina,1
1572894900.0,2856517828.0,#entertainment,1
705837259.0,220075111.0,Hotel,1
705837259.0,15438696.0,Dhabi,1
705837259.0,523020082.0,Dhabi,1
705837259.0,3336921679.0,Dhabi,1
705837259.0,312398924.0,Hotel,1
705837259.0,312398924.0,Dhabi,1
705837259.0,597363395.0,Dhabi,1
705837259.0,391557895.0,Dhabi,1
705837259.0,488978008.0,Dhabi,1
705837259.0,150618111.0,Dhabi,1
705837259.0,286892710.0,Dhabi,1
705837259.0,312398924.0,Dhabi,1
705837259.0,249777926.0,Dhabi,1
705837259.0,249777926.0,Dhabi,1
705837259.0,2453656771.0,Dhabi,1
705837259.0,21033096.0,Dhabi,1
705837259.0,300429074.0,Dhabi,1
705837259.0,391282188.0,Dhabi,1
705837259.0,4044833592.0,Dhabi,1
705837259.0,4044833592.0,Dhabi,1
705837259.0,248626141.0,Dhabi,1
705837259.0,220075111.0,Dhabi,1
705837259.0,277115591.0,Dhabi,1
705837259.0,1867738674.0,Dhabi,1
705837259.0,1531774699.0,Hotel,1
705837259.0,1531774699.0,Dhabi,1
705837259.0,454829072.0,Dhabi,1
705837259.0,1338389648.0,Dhabi,1
705837259.0,2453656771.0,Dhabi,1
3197562830.0,248606587.0,Make,1
220075111.0,312398924.0,Hotel,1
220075111.0,312398924.0,#AbuDhabi,1
220075111.0,1531774699.0,Hotel,1
51321454.0,50652724.0,Thank,1
42858263.0,101428813.0,Street,1
15438696.0,523020082.0,Dhabi,2
15438696.0,3336921679.0,Dhabi,2
15438696.0,312398924.0,Dhabi,2
15438696.0,597363395.0,Dhabi,2
15438696.0,391557895.0,Dhabi,2
15438696.0,488978008.0,Dhabi,2
15438696.0,150618111.0,International,1
15438696.0,150618111.0,Airport,1
15438696.0,150618111.0,Dhabi,2
15438696.0,286892710.0,Dhabi,2
15438696.0,312398924.0,Dhabi,2
15438696.0,249777926.0,Dhabi,2
15438696.0,249777926.0,Dhabi,2
15438696.0,2453656771.0,Dhabi,2
15438696.0,21033096.0,Dhabi,2
15438696.0,300429074.0,Dhabi,2
15438696.0,391282188.0,Dhabi,2
15438696.0,4044833592.0,Dhabi,2
15438696.0,4044833592.0,Dhabi,2
15438696.0,248626141.0,Dhabi,2
15438696.0,220075111.0,International,1
15438696.0,220075111.0,Airport,1
15438696.0,220075111.0,Dhabi,2
15438696.0,277115591.0,Dhabi,2
15438696.0,1867738674.0,Dhabi,2
15438696.0,1531774699.0,Dhabi,2
15438696.0,454829072.0,Dhabi,2
15438696.0,1338389648.0,Dhabi,2
15438696.0,2453656771.0,Dhabi,2
15438696.0,19515882.0,International,1
15438696.0,19515882.0,Airport,1
590322512.0,2870687215.0,time,1
590322512.0,54348099.0,time,1
590322512.0,38951171.0,time,1
84635316.0,18880159.0,view,1
84635316.0,312398924.0,Towers,1
84635316.0,1267822722.0,with,1
84635316.0,190906174.0,Cafe,1
84635316.0,190906174.0,with,1
84635316.0,2856517828.0,with,1
84635316.0,765079081.0,with,1
84635316.0,129628680.0,with,1
84635316.0,35626984.0,with,1
84635316.0,2897111353.0,with,1
248606587.0,82885382.0,wish,1
523020082.0,3336921679.0,United,1
523020082.0,3336921679.0,Arab,1
523020082.0,3336921679.0,Dhabi,1
523020082.0,3336921679.0,Emirates,1
523020082.0,312398924.0,Dhabi,1
523020082.0,597363395.0,Dhabi,1
523020082.0,391557895.0,United,1
523020082.0,391557895.0,Arab,1
523020082.0,391557895.0,Dhabi,1
523020082.0,391557895.0,Emirates,1
523020082.0,488978008.0,Dhabi,1
523020082.0,150618111.0,Dhabi,1
523020082.0,286892710.0,Dhabi,1
523020082.0,312398924.0,Dhabi,1
523020082.0,249777926.0,Dhabi,1
523020082.0,249777926.0,Dhabi,1
523020082.0,2453656771.0,Dhabi,1
523020082.0,21033096.0,Dhabi,1
523020082.0,300429074.0,Dhabi,1
523020082.0,391282188.0,Dhabi,1
523020082.0,4044833592.0,Dhabi,1
523020082.0,4044833592.0,Dhabi,1
523020082.0,248626141.0,Dhabi,1
523020082.0,2684296932.0,Emirates,1
523020082.0,220075111.0,Dhabi,1
523020082.0,277115591.0,United,1
523020082.0,277115591.0,Arab,1
523020082.0,277115591.0,Dhabi,1
523020082.0,1867738674.0,United,1
523020082.0,1867738674.0,Dhabi,1
523020082.0,1531774699.0,Dhabi,1
523020082.0,454829072.0,Dhabi,1
523020082.0,1338389648.0,Dhabi,1
523020082.0,2453656771.0,Dhabi,1
18880159.0,286892710.0,Abu,1
18880159.0,81861754.0,#sunset,1
18880159.0,19019803.0,#clouds,1
3336921679.0,312398924.0,Dhabi,1
3336921679.0,597363395.0,Dhabi,1
3336921679.0,391557895.0,United,1
3336921679.0,391557895.0,Arab,1
3336921679.0,391557895.0,Dhabi,1
3336921679.0,391557895.0,Emirates,1
3336921679.0,488978008.0,Dhabi,1
3336921679.0,150618111.0,Dhabi,1
3336921679.0,286892710.0,Dhabi,1
3336921679.0,101428813.0,photo,1
3336921679.0,101428813.0,Just,1
3336921679.0,101428813.0,posted,1
3336921679.0,312398924.0,Dhabi,1
3336921679.0,249777926.0,Dhabi,1
3336921679.0,249777926.0,Dhabi,1
3336921679.0,2453656771.0,Dhabi,1
3336921679.0,21033096.0,Dhabi,1
3336921679.0,300429074.0,photo,1
3336921679.0,300429074.0,Dhabi,1
3336921679.0,300429074.0,Just,1
3336921679.0,300429074.0,posted,1
3336921679.0,391282188.0,Dhabi,1
3336921679.0,4044833592.0,Dhabi,1
3336921679.0,4044833592.0,Dhabi,1
3336921679.0,1565933497.0,photo,1
3336921679.0,1565933497.0,Just,1
3336921679.0,1565933497.0,posted,1
3336921679.0,248626141.0,Dhabi,1
3336921679.0,2684296932.0,Emirates,1
3336921679.0,220075111.0,Dhabi,1
3336921679.0,220075111.0,Just,1
3336921679.0,347889518.0,photo,1
3336921679.0,277115591.0,United,1
3336921679.0,277115591.0,Arab,1
3336921679.0,277115591.0,Dhabi,1
3336921679.0,1867738674.0,United,1
3336921679.0,1867738674.0,Dhabi,1
3336921679.0,1531774699.0,Dhabi,1
3336921679.0,454829072.0,Dhabi,1
3336921679.0,1338389648.0,Dhabi,1
3336921679.0,2453656771.0,Dhabi,1
3336921679.0,98049819.0,photo,1
3336921679.0,98049819.0,Just,1
3336921679.0,98049819.0,posted,1
312398924.0,597363395.0,Dhabi,1
312398924.0,391557895.0,Dhabi,1
312398924.0,488978008.0,Dhabi,1
312398924.0,150618111.0,Dhabi,1
312398924.0,286892710.0,Dhabi,1
312398924.0,312398924.0,Dhabi,1
312398924.0,249777926.0,Dhabi,1
312398924.0,249777926.0,Dhabi,1
312398924.0,2453656771.0,Dhabi,1
312398924.0,21033096.0,Dhabi,1
312398924.0,300429074.0,Dhabi,1
312398924.0,391282188.0,Dhabi,1
312398924.0,4044833592.0,Dhabi,1
312398924.0,4044833592.0,Dhabi,1
312398924.0,248626141.0,Dhabi,1
312398924.0,220075111.0,Dhabi,1
312398924.0,277115591.0,Dhabi,1
312398924.0,1867738674.0,Dhabi,1
312398924.0,1531774699.0,Hotel,1
312398924.0,1531774699.0,Dhabi,1
312398924.0,454829072.0,Dhabi,1
312398924.0,1338389648.0,Dhabi,1
312398924.0,2453656771.0,Dhabi,1
312398924.0,129628680.0,over,1
597363395.0,391557895.0,Dhabi,2
597363395.0,488978008.0,Dhabi,2
597363395.0,150618111.0,Dhabi,2
597363395.0,286892710.0,Dhabi,2
597363395.0,312398924.0,Dhabi,2
597363395.0,249777926.0,Dhabi,2
597363395.0,249777926.0,Dhabi,2
597363395.0,2453656771.0,Dhabi,2
597363395.0,21033096.0,Dhabi,2
597363395.0,300429074.0,Dhabi,2
597363395.0,391282188.0,Dhabi,2
597363395.0,4044833592.0,Dhabi,2
597363395.0,4044833592.0,Dhabi,2
597363395.0,248626141.0,Dhabi,2
597363395.0,220075111.0,Dhabi,2
597363395.0,277115591.0,Dhabi,2
597363395.0,1867738674.0,Dhabi,2
597363395.0,1531774699.0,Dhabi,2
597363395.0,454829072.0,Dhabi,2
597363395.0,1338389648.0,Dhabi,2
597363395.0,2453656771.0,Dhabi,2
391557895.0,488978008.0,Dhabi,1
391557895.0,150618111.0,Dhabi,1
391557895.0,286892710.0,Dhabi,1
391557895.0,312398924.0,Dhabi,1
391557895.0,249777926.0,Dhabi,1
391557895.0,249777926.0,Dhabi,1
391557895.0,2453656771.0,Dhabi,1
391557895.0,21033096.0,Dhabi,1
391557895.0,300429074.0,Dhabi,1
391557895.0,391282188.0,Dhabi,1
391557895.0,4044833592.0,Dhabi,1
391557895.0,4044833592.0,Dhabi,1
391557895.0,248626141.0,Dhabi,1
391557895.0,2684296932.0,Emirates,1
391557895.0,220075111.0,Dhabi,1
391557895.0,277115591.0,United,1
391557895.0,277115591.0,Arab,1
391557895.0,277115591.0,Dhabi,1
391557895.0,1867738674.0,United,1
391557895.0,1867738674.0,Dhabi,1
391557895.0,1531774699.0,Dhabi,1
391557895.0,454829072.0,Dhabi,1
391557895.0,1338389648.0,Dhabi,1
391557895.0,2453656771.0,Dhabi,1
488978008.0,150618111.0,Dhabi,1
488978008.0,286892710.0,Dhabi,1
488978008.0,312398924.0,Dhabi,1
488978008.0,249777926.0,Dhabi,1
488978008.0,249777926.0,Dhabi,1
488978008.0,2453656771.0,Dhabi,1
488978008.0,21033096.0,Dhabi,1
488978008.0,300429074.0,Dhabi,1
488978008.0,391282188.0,Dhabi,1
488978008.0,4044833592.0,Dhabi,1
488978008.0,4044833592.0,Dhabi,1
488978008.0,248626141.0,Dhabi,1
488978008.0,220075111.0,Dhabi,1
488978008.0,277115591.0,Dhabi,1
488978008.0,1867738674.0,Dhabi,1
488978008.0,1531774699.0,Dhabi,1
488978008.0,454829072.0,Dhabi,1
488978008.0,1338389648.0,Dhabi,1
488978008.0,2453656771.0,Dhabi,1
150618111.0,286892710.0,Dhabi,1
150618111.0,312398924.0,Dhabi,1
150618111.0,249777926.0,Dhabi,1
150618111.0,249777926.0,Dhabi,1
150618111.0,2453656771.0,Dhabi,1
150618111.0,21033096.0,Dhabi,1
150618111.0,300429074.0,Dhabi,1
150618111.0,391282188.0,Dhabi,1
150618111.0,4044833592.0,Dhabi,1
150618111.0,4044833592.0,Dhabi,1
150618111.0,248626141.0,Dhabi,1
150618111.0,220075111.0,International,1
150618111.0,220075111.0,Airport,1
150618111.0,220075111.0,Dhabi,1
150618111.0,277115591.0,Dhabi,1
150618111.0,1867738674.0,Dhabi,1
150618111.0,1531774699.0,Dhabi,1
150618111.0,454829072.0,Dhabi,1
150618111.0,1338389648.0,Dhabi,1
150618111.0,2453656771.0,Dhabi,1
150618111.0,19515882.0,International,1
150618111.0,19515882.0,Airport,1
286892710.0,629965451.0,this,1
286892710.0,312398924.0,this,1
286892710.0,347889518.0,this,1
286892710.0,19019803.0,this,1
118763512.0,765079081.0,home,1
118763512.0,293710779.0,when,1
118763512.0,24691627.0,have,1
118763512.0,82885382.0,morning,1
286892710.0,312398924.0,Dhabi,1
286892710.0,249777926.0,Dhabi,1
286892710.0,249777926.0,Dhabi,1
286892710.0,2453656771.0,Dhabi,1
286892710.0,21033096.0,Dhabi,1
286892710.0,300429074.0,Dhabi,1
286892710.0,391282188.0,Dhabi,1
286892710.0,4044833592.0,Dhabi,1
286892710.0,4044833592.0,Dhabi,1
286892710.0,248626141.0,Dhabi,1
286892710.0,220075111.0,Dhabi,1
286892710.0,277115591.0,Dhabi,1
286892710.0,1867738674.0,Dhabi,1
286892710.0,1531774699.0,Dhabi,1
286892710.0,2856517828.0,Lets,1
286892710.0,454829072.0,Dhabi,1
286892710.0,1338389648.0,Dhabi,1
